# Height[km]  Transmittance  Weighting_Function
4.635000        0.469361        0.050799
4.640000        0.469615        0.050790
4.645000        0.469869        0.050781
4.650000        0.470123        0.050773
4.655000        0.470376        0.050764
4.660000        0.470630        0.050755
4.665000        0.470884        0.050746
4.670000        0.471138        0.050737
4.675000        0.471391        0.050728
4.680000        0.471645        0.050719
4.685000        0.471898        0.050710
4.690000        0.472152        0.050701
4.695000        0.472405        0.050692
4.700000        0.472659        0.050683
4.705000        0.472912        0.050674
4.710000        0.473165        0.050665
4.715000        0.473419        0.050656
4.720000        0.473672        0.050647
4.725000        0.473925        0.050638
4.730000        0.474178        0.050629
4.735000        0.474431        0.050620
4.740000        0.474684        0.050610
4.745000        0.474937        0.050601
4.750000        0.475190        0.050592
4.755000        0.475443        0.050583
4.760000        0.475696        0.050574
4.765000        0.475949        0.050564
4.770000        0.476202        0.050555
4.775000        0.476454        0.050546
4.780000        0.476707        0.050537
4.785000        0.476960        0.050527
4.790000        0.477212        0.050518
4.795000        0.477465        0.050509
4.800000        0.477717        0.050499
4.805000        0.477970        0.050490
4.810000        0.478222        0.050480
4.815000        0.478475        0.050471
4.820000        0.478727        0.050462
4.825000        0.478979        0.050452
4.830000        0.479231        0.050443
4.835000        0.479484        0.050433
4.840000        0.479736        0.050424
4.845000        0.479988        0.050414
4.850000        0.480240        0.050405
4.855000        0.480492        0.050395
4.860000        0.480744        0.050386
4.865000        0.480996        0.050376
4.870000        0.481247        0.050366
4.875000        0.481499        0.050357
4.880000        0.481751        0.050347
4.885000        0.482003        0.050337
4.890000        0.482254        0.050328
4.895000        0.482506        0.050318
4.900000        0.482757        0.050308
4.905000        0.483009        0.050299
4.910000        0.483260        0.050289
4.915000        0.483512        0.050279
4.920000        0.483763        0.050269
4.925000        0.484014        0.050260
4.930000        0.484266        0.050250
4.935000        0.484517        0.050240
4.940000        0.484768        0.050230
4.945000        0.485019        0.050220
4.950000        0.485270        0.050210
4.955000        0.485521        0.050201
4.960000        0.485772        0.050191
4.965000        0.486023        0.050181
4.970000        0.486274        0.050171
4.975000        0.486525        0.050161
4.980000        0.486775        0.050151
4.985000        0.487026        0.050141
4.990000        0.487277        0.050131
4.995000        0.487527        0.050121
5.000000        0.487778        0.050111
5.005000        0.488028        0.050101
5.010000        0.488279        0.050091
5.015000        0.488529        0.050081
5.020000        0.488780        0.050070
5.025000        0.489030        0.050060
5.030000        0.489280        0.050050
5.035000        0.489530        0.050040
5.040000        0.489781        0.050030
5.045000        0.490031        0.050020
5.050000        0.490281        0.050009
5.055000        0.490531        0.049999
5.060000        0.490781        0.049989
5.065000        0.491031        0.049979
5.070000        0.491280        0.049969
5.075000        0.491530        0.049958
5.080000        0.491780        0.049948
5.085000        0.492030        0.049938
5.090000        0.492279        0.049927
5.095000        0.492529        0.049917
5.100000        0.492778        0.049907
5.105000        0.493028        0.049896
5.110000        0.493277        0.049886
5.115000        0.493527        0.049875
5.120000        0.493776        0.049865
5.125000        0.494025        0.049855
5.130000        0.494274        0.049844
5.135000        0.494524        0.049834
5.140000        0.494773        0.049823
5.145000        0.495022        0.049813
5.150000        0.495271        0.049802
5.155000        0.495520        0.049792
5.160000        0.495769        0.049781
5.165000        0.496017        0.049770
5.170000        0.496266        0.049760
5.175000        0.496515        0.049749
5.180000        0.496764        0.049739
5.185000        0.497012        0.049728
5.190000        0.497261        0.049717
5.195000        0.497509        0.049707
5.200000        0.497758        0.049696
5.205000        0.498006        0.049685
5.210000        0.498255        0.049675
5.215000        0.498503        0.049664
5.220000        0.498751        0.049653
5.225000        0.499000        0.049642
5.230000        0.499248        0.049632
5.235000        0.499496        0.049621
5.240000        0.499744        0.049610
5.245000        0.499992        0.049599
5.250000        0.500240        0.049588
5.255000        0.500488        0.049578
5.260000        0.500736        0.049567
5.265000        0.500983        0.049556
5.270000        0.501231        0.049545
5.275000        0.501479        0.049534
5.280000        0.501726        0.049523
5.285000        0.501974        0.049512
5.290000        0.502221        0.049501
5.295000        0.502469        0.049490
5.300000        0.502716        0.049479
5.305000        0.502964        0.049468
5.310000        0.503211        0.049457
5.315000        0.503458        0.049446
5.320000        0.503705        0.049435
5.325000        0.503952        0.049424
5.330000        0.504199        0.049413
5.335000        0.504446        0.049402
5.340000        0.504693        0.049391
5.345000        0.504940        0.049380
5.350000        0.505187        0.049369
5.355000        0.505434        0.049358
5.360000        0.505681        0.049346
5.365000        0.505927        0.049335
5.370000        0.506174        0.049324
5.375000        0.506421        0.049313
5.380000        0.506667        0.049302
5.385000        0.506914        0.049290
5.390000        0.507160        0.049279
5.395000        0.507406        0.049268
5.400000        0.507653        0.049257
5.405000        0.507899        0.049245
5.410000        0.508145        0.049234
5.415000        0.508391        0.049223
5.420000        0.508637        0.049211
5.425000        0.508883        0.049200
5.430000        0.509129        0.049189
5.435000        0.509375        0.049177
5.440000        0.509621        0.049166
5.445000        0.509867        0.049155
5.450000        0.510112        0.049143
5.455000        0.510358        0.049132
5.460000        0.510604        0.049120
5.465000        0.510849        0.049109
5.470000        0.511095        0.049097
5.475000        0.511340        0.049086
5.480000        0.511585        0.049074
5.485000        0.511831        0.049063
